Step,AgentID,Steps to fire up
3,"(80, 97)",-1
3,"(80, 98)",-1
3,"(80, 99)",-1
3,"(81, 0)",-1
3,"(81, 1)",-1
3,"(81, 2)",-1
3,"(81, 3)",-1
3,"(81, 4)",-1
3,"(81, 5)",-1
3,"(81, 7)",-1
3,"(81, 8)",-1
3,"(81, 9)",-1
3,"(81, 10)",-1
3,"(81, 11)",-1
3,"(81, 12)",-1
3,"(81, 13)",-1
3,"(81, 14)",-1
3,"(81, 15)",-1
3,"(81, 16)",-1
3,"(81, 17)",-1
3,"(81, 18)",-1
3,"(81, 19)",-1
3,"(81, 20)",-1
3,"(81, 22)",-1
3,"(81, 23)",-1
3,"(81, 24)",-1
3,"(81, 25)",-1
3,"(81, 26)",-1
3,"(81, 27)",-1
3,"(81, 28)",-1
3,"(81, 29)",-1
3,"(81, 30)",-1
3,"(81, 31)",-1
3,"(81, 32)",-1
3,"(81, 33)",-1
3,"(81, 35)",-1
3,"(81, 37)",-1
3,"(81, 38)",-1
3,"(81, 39)",-1
3,"(81, 40)",-1
3,"(81, 41)",-1
3,"(81, 42)",-1
3,"(81, 43)",-1
3,"(81, 44)",-1
3,"(81, 45)",-1
3,"(81, 46)",-1
3,"(81, 47)",-1
3,"(81, 48)",-1
3,"(81, 49)",-1
3,"(81, 50)",-1
3,"(81, 51)",-1
3,"(81, 52)",-1
3,"(81, 53)",-1
3,"(81, 55)",-1
3,"(81, 56)",-1
3,"(81, 57)",-1
3,"(81, 58)",-1
3,"(81, 59)",-1
3,"(81, 60)",-1
3,"(81, 61)",-1
3,"(81, 62)",-1
3,"(81, 63)",-1
3,"(81, 64)",-1
3,"(81, 65)",-1
3,"(81, 66)",-1
3,"(81, 67)",-1
3,"(81, 68)",-1
3,"(81, 69)",-1
3,"(81, 70)",-1
3,"(81, 71)",-1
3,"(81, 75)",-1
3,"(81, 77)",-1
3,"(81, 78)",-1
3,"(81, 79)",-1
3,"(81, 80)",-1
3,"(81, 81)",-1
3,"(81, 82)",-1
3,"(81, 83)",-1
3,"(81, 84)",-1
3,"(81, 85)",-1
3,"(81, 86)",-1
3,"(81, 87)",-1
3,"(81, 88)",-1
3,"(81, 89)",-1
3,"(81, 90)",-1
3,"(81, 91)",-1
3,"(81, 92)",-1
3,"(81, 96)",-1
3,"(81, 97)",-1
3,"(81, 98)",-1
3,"(81, 99)",-1
3,"(82, 0)",-1
3,"(82, 1)",-1
3,"(82, 2)",-1
3,"(82, 3)",-1
3,"(82, 5)",-1
3,"(82, 6)",-1
3,"(82, 7)",-1
3,"(82, 8)",-1
3,"(82, 9)",-1
3,"(82, 12)",-1
3,"(82, 14)",-1
3,"(82, 15)",-1
3,"(82, 16)",-1
3,"(82, 17)",-1
3,"(82, 18)",-1
3,"(82, 19)",-1
3,"(82, 20)",-1
3,"(82, 21)",-1
3,"(82, 22)",-1
3,"(82, 24)",-1
3,"(82, 25)",-1
3,"(82, 26)",-1
3,"(82, 27)",-1
3,"(82, 28)",-1
3,"(82, 29)",-1
3,"(82, 30)",-1
3,"(82, 31)",-1
3,"(82, 32)",-1
3,"(82, 33)",-1
3,"(82, 34)",-1
3,"(82, 35)",-1
3,"(82, 36)",-1
3,"(82, 38)",-1
3,"(82, 39)",-1
3,"(82, 41)",-1
3,"(82, 42)",-1
3,"(82, 43)",-1
3,"(82, 44)",-1
3,"(82, 45)",-1
3,"(82, 47)",-1
3,"(82, 48)",-1
3,"(82, 49)",-1
3,"(82, 50)",-1
3,"(82, 51)",-1
3,"(82, 52)",-1
3,"(82, 53)",-1
3,"(82, 55)",-1
3,"(82, 56)",-1
3,"(82, 57)",-1
3,"(82, 58)",-1
3,"(82, 59)",-1
3,"(82, 60)",-1
3,"(82, 62)",-1
3,"(82, 63)",-1
3,"(82, 64)",-1
3,"(82, 66)",-1
3,"(82, 67)",-1
3,"(82, 68)",-1
3,"(82, 69)",-1
3,"(82, 70)",-1
3,"(82, 71)",-1
3,"(82, 73)",-1
3,"(82, 74)",-1
3,"(82, 75)",-1
3,"(82, 76)",-1
3,"(82, 78)",-1
3,"(82, 79)",-1
3,"(82, 80)",-1
3,"(82, 81)",-1
3,"(82, 82)",-1
3,"(82, 84)",-1
3,"(82, 85)",-1
3,"(82, 86)",-1
3,"(82, 88)",-1
3,"(82, 89)",-1
3,"(82, 91)",-1
3,"(82, 92)",-1
3,"(82, 93)",-1
3,"(82, 94)",-1
3,"(82, 96)",-1
3,"(82, 97)",-1
3,"(82, 98)",-1
3,"(82, 99)",-1
3,"(83, 0)",-1
3,"(83, 1)",-1
3,"(83, 2)",-1
3,"(83, 3)",-1
3,"(83, 4)",-1
3,"(83, 6)",-1
3,"(83, 7)",-1
3,"(83, 8)",-1
3,"(83, 10)",-1
3,"(83, 12)",-1
3,"(83, 13)",-1
3,"(83, 14)",-1
3,"(83, 15)",-1
3,"(83, 17)",-1
3,"(83, 18)",-1
3,"(83, 19)",-1
3,"(83, 20)",-1
3,"(83, 21)",-1
3,"(83, 23)",-1
3,"(83, 24)",-1
3,"(83, 25)",-1
3,"(83, 26)",-1
3,"(83, 27)",-1
3,"(83, 29)",-1
3,"(83, 31)",-1
3,"(83, 32)",-1
3,"(83, 33)",-1
3,"(83, 36)",-1
3,"(83, 37)",-1
3,"(83, 38)",-1
3,"(83, 39)",-1
3,"(83, 40)",-1
3,"(83, 41)",-1
3,"(83, 42)",-1
3,"(83, 43)",-1
3,"(83, 45)",-1
3,"(83, 49)",-1
3,"(83, 50)",-1
3,"(83, 51)",-1
3,"(83, 52)",-1
3,"(83, 55)",-1
3,"(83, 56)",-1
3,"(83, 57)",-1
3,"(83, 58)",-1
3,"(83, 60)",-1
3,"(83, 61)",-1
3,"(83, 62)",-1
3,"(83, 63)",-1
3,"(83, 64)",-1
3,"(83, 65)",-1
3,"(83, 68)",-1
3,"(83, 70)",-1
3,"(83, 72)",-1
3,"(83, 73)",-1
3,"(83, 75)",-1
3,"(83, 76)",-1
3,"(83, 77)",-1
3,"(83, 78)",-1
3,"(83, 80)",-1
3,"(83, 81)",-1
3,"(83, 82)",-1
3,"(83, 83)",-1
3,"(83, 84)",-1
3,"(83, 85)",-1
3,"(83, 86)",-1
3,"(83, 87)",-1
3,"(83, 88)",-1
3,"(83, 89)",-1
3,"(83, 90)",-1
3,"(83, 92)",-1
3,"(83, 93)",-1
3,"(83, 94)",-1
3,"(83, 97)",-1
3,"(83, 98)",-1
3,"(83, 99)",-1
3,"(84, 0)",-1
3,"(84, 1)",-1
3,"(84, 2)",-1
3,"(84, 3)",-1
3,"(84, 4)",-1
3,"(84, 5)",-1
3,"(84, 7)",-1
3,"(84, 9)",-1
3,"(84, 10)",-1
3,"(84, 11)",-1
3,"(84, 12)",-1
3,"(84, 14)",-1
3,"(84, 15)",-1
3,"(84, 17)",-1
3,"(84, 18)",-1
3,"(84, 19)",-1
3,"(84, 20)",-1
3,"(84, 21)",-1
3,"(84, 23)",-1
3,"(84, 26)",-1
3,"(84, 27)",-1
3,"(84, 28)",-1
3,"(84, 29)",-1
3,"(84, 30)",-1
3,"(84, 31)",-1
3,"(84, 32)",-1
3,"(84, 34)",-1
3,"(84, 35)",-1
3,"(84, 38)",-1
3,"(84, 39)",-1
3,"(84, 42)",-1
3,"(84, 43)",-1
3,"(84, 45)",-1
3,"(84, 46)",-1
3,"(84, 47)",-1
3,"(84, 49)",-1
3,"(84, 51)",-1
3,"(84, 52)",-1
3,"(84, 53)",-1
3,"(84, 54)",-1
3,"(84, 55)",-1
3,"(84, 56)",-1
3,"(84, 57)",-1
3,"(84, 59)",-1
3,"(84, 61)",-1
3,"(84, 62)",-1
3,"(84, 63)",-1
3,"(84, 64)",-1
3,"(84, 65)",-1
3,"(84, 67)",-1
3,"(84, 68)",-1
3,"(84, 70)",-1
3,"(84, 71)",-1
3,"(84, 72)",-1
3,"(84, 73)",-1
3,"(84, 74)",-1
3,"(84, 75)",-1
3,"(84, 76)",-1
3,"(84, 77)",-1
3,"(84, 78)",-1
3,"(84, 80)",-1
3,"(84, 81)",-1
3,"(84, 82)",-1
3,"(84, 83)",-1
3,"(84, 84)",-1
3,"(84, 85)",-1
3,"(84, 86)",-1
3,"(84, 87)",-1
3,"(84, 89)",-1
3,"(84, 90)",-1
3,"(84, 91)",-1
3,"(84, 92)",-1
3,"(84, 93)",-1
3,"(84, 94)",-1
3,"(84, 95)",-1
3,"(84, 96)",-1
3,"(84, 97)",-1
3,"(84, 98)",-1
3,"(84, 99)",-1
3,"(85, 0)",-1
3,"(85, 2)",-1
3,"(85, 3)",-1
3,"(85, 4)",-1
3,"(85, 7)",-1
3,"(85, 8)",-1
3,"(85, 9)",-1
3,"(85, 10)",-1
3,"(85, 11)",-1
3,"(85, 13)",-1
3,"(85, 15)",-1
3,"(85, 16)",-1
3,"(85, 17)",-1
3,"(85, 18)",-1
3,"(85, 19)",-1
3,"(85, 20)",-1
3,"(85, 21)",-1
3,"(85, 22)",-1
3,"(85, 24)",-1
3,"(85, 25)",-1
3,"(85, 27)",-1
3,"(85, 29)",-1
3,"(85, 30)",-1
3,"(85, 31)",-1
3,"(85, 32)",-1
3,"(85, 33)",-1
3,"(85, 34)",-1
3,"(85, 35)",-1
3,"(85, 36)",-1
3,"(85, 37)",-1
3,"(85, 38)",-1
3,"(85, 39)",-1
3,"(85, 40)",-1
3,"(85, 41)",-1
3,"(85, 42)",-1
3,"(85, 45)",-1
3,"(85, 46)",-1
3,"(85, 49)",-1
3,"(85, 51)",-1
3,"(85, 52)",-1
3,"(85, 53)",-1
3,"(85, 54)",-1
3,"(85, 55)",-1
3,"(85, 56)",-1
3,"(85, 59)",-1
3,"(85, 60)",-1
3,"(85, 61)",-1
3,"(85, 62)",-1
3,"(85, 63)",-1
3,"(85, 66)",-1
3,"(85, 67)",-1
3,"(85, 69)",-1
3,"(85, 71)",-1
3,"(85, 72)",-1
3,"(85, 73)",-1
3,"(85, 74)",-1
3,"(85, 75)",-1
3,"(85, 76)",-1
3,"(85, 78)",-1
3,"(85, 79)",-1
3,"(85, 80)",-1
3,"(85, 81)",-1
3,"(85, 82)",-1
3,"(85, 84)",-1
3,"(85, 85)",-1
3,"(85, 86)",-1
3,"(85, 87)",-1
3,"(85, 90)",-1
3,"(85, 91)",-1
3,"(85, 92)",-1
3,"(85, 93)",-1
3,"(85, 94)",-1
3,"(85, 95)",-1
3,"(85, 96)",-1
3,"(85, 97)",-1
3,"(85, 98)",-1
3,"(85, 99)",-1
3,"(86, 0)",-1
3,"(86, 1)",-1
3,"(86, 2)",-1
3,"(86, 4)",-1
3,"(86, 5)",-1
3,"(86, 6)",-1
3,"(86, 7)",-1
3,"(86, 8)",-1
3,"(86, 10)",-1
3,"(86, 11)",-1
3,"(86, 12)",-1
3,"(86, 13)",-1
3,"(86, 14)",-1
3,"(86, 15)",-1
3,"(86, 16)",-1
3,"(86, 17)",-1
3,"(86, 18)",-1
3,"(86, 19)",-1
3,"(86, 20)",-1
3,"(86, 21)",-1
3,"(86, 22)",-1
3,"(86, 23)",-1
3,"(86, 24)",-1
3,"(86, 26)",-1
3,"(86, 28)",-1
3,"(86, 29)",-1
3,"(86, 30)",-1
3,"(86, 31)",-1
3,"(86, 33)",-1
3,"(86, 34)",-1
3,"(86, 35)",-1
3,"(86, 36)",-1
3,"(86, 37)",-1
3,"(86, 38)",-1
3,"(86, 39)",-1
3,"(86, 40)",-1
3,"(86, 41)",-1
3,"(86, 42)",-1
3,"(86, 43)",-1
3,"(86, 44)",-1
3,"(86, 46)",-1
3,"(86, 47)",-1
3,"(86, 48)",-1
3,"(86, 50)",-1
3,"(86, 51)",-1
3,"(86, 52)",-1
3,"(86, 53)",-1
3,"(86, 54)",-1
3,"(86, 55)",-1
3,"(86, 56)",-1
3,"(86, 57)",-1
3,"(86, 58)",-1
3,"(86, 59)",-1
3,"(86, 61)",-1
3,"(86, 63)",-1
3,"(86, 64)",-1
3,"(86, 65)",-1
3,"(86, 66)",-1
3,"(86, 68)",-1
3,"(86, 69)",-1
3,"(86, 70)",-1
3,"(86, 71)",-1
3,"(86, 73)",-1
3,"(86, 74)",-1
3,"(86, 75)",-1
3,"(86, 76)",-1
3,"(86, 77)",-1
3,"(86, 78)",-1
3,"(86, 82)",-1
3,"(86, 83)",-1
3,"(86, 85)",-1
3,"(86, 86)",-1
3,"(86, 87)",-1
3,"(86, 88)",-1
3,"(86, 89)",-1
3,"(86, 90)",-1
3,"(86, 92)",-1
3,"(86, 95)",-1
3,"(86, 98)",-1
3,"(87, 0)",-1
3,"(87, 1)",-1
3,"(87, 2)",-1
3,"(87, 3)",-1
3,"(87, 5)",-1
3,"(87, 6)",-1
3,"(87, 7)",-1
3,"(87, 9)",-1
3,"(87, 10)",-1
3,"(87, 11)",-1
3,"(87, 12)",-1
3,"(87, 13)",-1
3,"(87, 15)",-1
3,"(87, 16)",-1
3,"(87, 17)",-1
3,"(87, 18)",-1
3,"(87, 19)",-1
3,"(87, 20)",-1
3,"(87, 21)",-1
3,"(87, 22)",-1
3,"(87, 23)",-1
3,"(87, 24)",-1
3,"(87, 26)",-1
3,"(87, 27)",-1
3,"(87, 28)",-1
3,"(87, 29)",-1
3,"(87, 34)",-1
3,"(87, 35)",-1
3,"(87, 36)",-1
3,"(87, 37)",-1
3,"(87, 38)",-1
3,"(87, 40)",-1
3,"(87, 42)",-1
3,"(87, 43)",-1
3,"(87, 44)",-1
3,"(87, 45)",-1
3,"(87, 46)",-1
3,"(87, 47)",-1
3,"(87, 48)",-1
3,"(87, 49)",-1
3,"(87, 50)",-1
3,"(87, 51)",-1
3,"(87, 52)",-1
3,"(87, 53)",-1
3,"(87, 54)",-1
3,"(87, 55)",-1
3,"(87, 56)",-1
3,"(87, 57)",-1
3,"(87, 58)",-1
3,"(87, 59)",-1
3,"(87, 60)",-1
3,"(87, 61)",-1
3,"(87, 62)",-1
3,"(87, 63)",-1
3,"(87, 64)",-1
3,"(87, 65)",-1
3,"(87, 66)",-1
3,"(87, 67)",-1
3,"(87, 71)",-1
3,"(87, 72)",-1
3,"(87, 73)",-1
3,"(87, 74)",-1
3,"(87, 75)",-1
3,"(87, 76)",-1
3,"(87, 77)",-1
3,"(87, 78)",-1
3,"(87, 79)",-1
3,"(87, 80)",-1
3,"(87, 82)",-1
3,"(87, 83)",-1
3,"(87, 84)",-1
3,"(87, 85)",-1
3,"(87, 86)",-1
3,"(87, 88)",-1
3,"(87, 89)",-1
3,"(87, 90)",-1
3,"(87, 91)",-1
3,"(87, 92)",-1
3,"(87, 93)",-1
3,"(87, 94)",-1
3,"(87, 95)",-1
3,"(87, 96)",-1
3,"(87, 97)",-1
3,"(87, 98)",-1
3,"(88, 0)",-1
3,"(88, 2)",-1
3,"(88, 3)",-1
3,"(88, 4)",-1
3,"(88, 5)",-1
3,"(88, 6)",-1
3,"(88, 7)",-1
3,"(88, 8)",-1
3,"(88, 10)",-1
3,"(88, 11)",-1
3,"(88, 12)",-1
3,"(88, 13)",-1
3,"(88, 14)",-1
3,"(88, 15)",-1
3,"(88, 16)",-1
3,"(88, 17)",-1
3,"(88, 19)",-1
3,"(88, 22)",-1
3,"(88, 23)",-1
3,"(88, 24)",-1
3,"(88, 25)",-1
3,"(88, 26)",-1
3,"(88, 27)",-1
3,"(88, 28)",-1
3,"(88, 31)",-1
3,"(88, 32)",-1
3,"(88, 33)",-1
3,"(88, 34)",-1
3,"(88, 36)",-1
3,"(88, 37)",-1
3,"(88, 38)",-1
3,"(88, 39)",-1
3,"(88, 40)",-1
3,"(88, 41)",-1
3,"(88, 42)",-1
3,"(88, 43)",-1
3,"(88, 44)",-1
3,"(88, 45)",-1
3,"(88, 46)",-1
3,"(88, 47)",-1
3,"(88, 49)",-1
3,"(88, 51)",-1
3,"(88, 52)",-1
3,"(88, 54)",-1
3,"(88, 56)",-1
3,"(88, 57)",-1
3,"(88, 58)",-1
3,"(88, 62)",-1
3,"(88, 63)",-1
3,"(88, 64)",-1
3,"(88, 65)",-1
3,"(88, 66)",-1
3,"(88, 68)",-1
3,"(88, 69)",-1
3,"(88, 70)",-1
3,"(88, 72)",-1
3,"(88, 73)",-1
3,"(88, 74)",-1
3,"(88, 75)",-1
3,"(88, 76)",-1
3,"(88, 77)",-1
3,"(88, 79)",-1
3,"(88, 80)",-1
3,"(88, 81)",-1
3,"(88, 82)",-1
3,"(88, 83)",-1
3,"(88, 84)",-1
3,"(88, 85)",-1
3,"(88, 86)",-1
3,"(88, 87)",-1
3,"(88, 88)",-1
3,"(88, 89)",-1
3,"(88, 92)",-1
3,"(88, 93)",-1
3,"(88, 95)",-1
3,"(88, 96)",-1
3,"(88, 97)",-1
3,"(88, 98)",-1
3,"(88, 99)",-1
3,"(89, 0)",-1
3,"(89, 1)",-1
3,"(89, 2)",-1
3,"(89, 3)",-1
3,"(89, 4)",-1
3,"(89, 5)",-1
3,"(89, 6)",-1
3,"(89, 7)",-1
3,"(89, 8)",-1
3,"(89, 9)",-1
3,"(89, 10)",-1
3,"(89, 11)",-1
3,"(89, 13)",-1
3,"(89, 15)",-1
3,"(89, 16)",-1
3,"(89, 17)",-1
3,"(89, 19)",-1
3,"(89, 20)",-1
3,"(89, 22)",-1
3,"(89, 23)",-1
3,"(89, 24)",-1
3,"(89, 25)",-1
3,"(89, 26)",-1
3,"(89, 29)",-1
3,"(89, 30)",-1
3,"(89, 31)",-1
3,"(89, 33)",-1
3,"(89, 34)",-1
3,"(89, 35)",-1
3,"(89, 36)",-1
3,"(89, 37)",-1
3,"(89, 38)",-1
3,"(89, 39)",-1
3,"(89, 40)",-1
3,"(89, 41)",-1
3,"(89, 42)",-1
3,"(89, 43)",-1
3,"(89, 45)",-1
3,"(89, 46)",-1
3,"(89, 47)",-1
3,"(89, 48)",-1
3,"(89, 49)",-1
3,"(89, 50)",-1
3,"(89, 51)",-1
3,"(89, 52)",-1
3,"(89, 53)",-1
3,"(89, 54)",-1
3,"(89, 55)",-1
3,"(89, 56)",-1
3,"(89, 57)",-1
3,"(89, 58)",-1
3,"(89, 59)",-1
3,"(89, 61)",-1
3,"(89, 62)",-1
3,"(89, 63)",-1
3,"(89, 64)",-1
3,"(89, 65)",-1
3,"(89, 66)",-1
3,"(89, 68)",-1
3,"(89, 69)",-1
3,"(89, 70)",-1
3,"(89, 72)",-1
3,"(89, 73)",-1
3,"(89, 74)",-1
3,"(89, 75)",-1
3,"(89, 76)",-1
3,"(89, 77)",-1
3,"(89, 78)",-1
3,"(89, 79)",-1
3,"(89, 80)",-1
3,"(89, 81)",-1
3,"(89, 82)",-1
3,"(89, 83)",-1
3,"(89, 84)",-1
3,"(89, 85)",-1
3,"(89, 86)",-1
3,"(89, 87)",-1
3,"(89, 88)",-1
3,"(89, 90)",-1
3,"(89, 91)",-1
3,"(89, 92)",-1
3,"(89, 94)",-1
3,"(89, 95)",-1
3,"(89, 96)",-1
3,"(89, 98)",-1
3,"(89, 99)",-1
3,"(90, 0)",-1
3,"(90, 1)",-1
3,"(90, 2)",-1
3,"(90, 3)",-1
3,"(90, 4)",-1
3,"(90, 5)",-1
3,"(90, 8)",-1
3,"(90, 9)",-1
3,"(90, 10)",-1
3,"(90, 11)",-1
3,"(90, 12)",-1
3,"(90, 13)",-1
3,"(90, 15)",-1
3,"(90, 17)",-1
3,"(90, 18)",-1
3,"(90, 21)",-1
3,"(90, 22)",-1
3,"(90, 23)",-1
3,"(90, 25)",-1
3,"(90, 26)",-1
3,"(90, 27)",-1
3,"(90, 29)",-1
3,"(90, 30)",-1
3,"(90, 31)",-1
3,"(90, 32)",-1
3,"(90, 33)",-1
3,"(90, 34)",-1
3,"(90, 35)",-1
3,"(90, 36)",-1
3,"(90, 37)",-1
3,"(90, 38)",-1
3,"(90, 39)",-1
3,"(90, 40)",-1
3,"(90, 43)",-1
3,"(90, 44)",-1
3,"(90, 45)",-1
3,"(90, 47)",-1
3,"(90, 48)",-1
3,"(90, 49)",-1
3,"(90, 50)",-1
3,"(90, 51)",-1
3,"(90, 52)",-1
3,"(90, 54)",-1
3,"(90, 56)",-1
3,"(90, 57)",-1
3,"(90, 58)",-1
3,"(90, 60)",-1
3,"(90, 61)",-1
3,"(90, 63)",-1
3,"(90, 64)",-1
3,"(90, 65)",-1
3,"(90, 66)",-1
3,"(90, 67)",-1
3,"(90, 68)",-1
3,"(90, 71)",-1
3,"(90, 73)",-1
3,"(90, 74)",-1
3,"(90, 76)",-1
3,"(90, 77)",-1
3,"(90, 78)",-1
3,"(90, 79)",-1
3,"(90, 81)",-1
3,"(90, 82)",-1
3,"(90, 83)",-1
3,"(90, 84)",-1
3,"(90, 85)",-1
3,"(90, 86)",-1
3,"(90, 87)",-1
3,"(90, 89)",-1
3,"(90, 90)",-1
3,"(90, 91)",-1
3,"(90, 93)",-1
3,"(90, 94)",-1
3,"(90, 95)",-1
3,"(90, 96)",-1
3,"(90, 97)",-1
3,"(90, 98)",-1
3,"(90, 99)",-1
3,"(91, 0)",-1
3,"(91, 1)",-1
3,"(91, 2)",-1
3,"(91, 3)",-1
3,"(91, 6)",-1
3,"(91, 7)",-1
3,"(91, 8)",-1
3,"(91, 9)",-1
3,"(91, 10)",-1
3,"(91, 11)",-1
3,"(91, 13)",-1
3,"(91, 14)",-1
3,"(91, 16)",-1
3,"(91, 17)",-1
3,"(91, 18)",-1
3,"(91, 19)",-1
3,"(91, 21)",-1
3,"(91, 22)",-1
3,"(91, 23)",-1
3,"(91, 24)",-1
3,"(91, 26)",-1
3,"(91, 27)",-1
3,"(91, 29)",-1
3,"(91, 30)",-1
3,"(91, 32)",-1
3,"(91, 33)",-1
3,"(91, 34)",-1
3,"(91, 35)",-1
3,"(91, 37)",-1
3,"(91, 38)",-1
3,"(91, 39)",-1
3,"(91, 40)",-1
3,"(91, 41)",-1
3,"(91, 42)",-1
3,"(91, 43)",-1
3,"(91, 44)",-1
3,"(91, 46)",-1
3,"(91, 47)",-1
3,"(91, 49)",-1
3,"(91, 50)",-1
3,"(91, 51)",-1
3,"(91, 52)",-1
3,"(91, 53)",-1
3,"(91, 57)",-1
3,"(91, 58)",-1
3,"(91, 59)",-1
3,"(91, 61)",-1
3,"(91, 63)",-1
3,"(91, 64)",-1
3,"(91, 67)",-1
3,"(91, 68)",-1
3,"(91, 69)",-1
3,"(91, 70)",-1
3,"(91, 72)",-1
3,"(91, 73)",-1
3,"(91, 74)",-1
3,"(91, 75)",-1
3,"(91, 76)",-1
3,"(91, 77)",-1
3,"(91, 79)",-1
3,"(91, 80)",-1
3,"(91, 81)",-1
3,"(91, 82)",-1
3,"(91, 83)",-1
3,"(91, 84)",-1
3,"(91, 85)",-1
3,"(91, 87)",-1
3,"(91, 88)",-1
3,"(91, 89)",-1
3,"(91, 90)",-1
3,"(91, 91)",-1
3,"(91, 92)",-1
3,"(91, 93)",-1
3,"(91, 94)",-1
3,"(91, 95)",-1
3,"(91, 96)",-1
3,"(91, 97)",-1
3,"(91, 98)",-1
3,"(91, 99)",-1
3,"(92, 0)",-1
3,"(92, 1)",-1
3,"(92, 4)",-1
3,"(92, 5)",-1
3,"(92, 7)",-1
3,"(92, 8)",-1
3,"(92, 9)",-1
3,"(92, 10)",-1
3,"(92, 11)",-1
3,"(92, 12)",-1
3,"(92, 13)",-1
3,"(92, 15)",-1
3,"(92, 16)",-1
3,"(92, 17)",-1
3,"(92, 18)",-1
3,"(92, 19)",-1
3,"(92, 20)",-1
3,"(92, 21)",-1
3,"(92, 22)",-1
3,"(92, 24)",-1
3,"(92, 26)",-1
3,"(92, 27)",-1
3,"(92, 28)",-1
3,"(92, 29)",-1
3,"(92, 30)",-1
3,"(92, 33)",-1
3,"(92, 34)",-1
3,"(92, 35)",-1
3,"(92, 36)",-1
3,"(92, 37)",-1
3,"(92, 38)",-1
3,"(92, 39)",-1
3,"(92, 40)",-1
3,"(92, 41)",-1
3,"(92, 43)",-1
3,"(92, 44)",-1
3,"(92, 45)",-1
3,"(92, 46)",-1
3,"(92, 47)",-1
3,"(92, 49)",-1
3,"(92, 51)",-1
3,"(92, 52)",-1
3,"(92, 53)",-1
3,"(92, 55)",-1
3,"(92, 56)",-1
3,"(92, 57)",-1
3,"(92, 58)",-1
3,"(92, 59)",-1
3,"(92, 60)",-1
3,"(92, 63)",-1
3,"(92, 64)",-1
3,"(92, 65)",-1
3,"(92, 66)",-1
3,"(92, 68)",-1
3,"(92, 69)",-1
3,"(92, 70)",-1
3,"(92, 71)",-1
3,"(92, 72)",-1
3,"(92, 73)",-1
3,"(92, 75)",-1
3,"(92, 76)",-1
3,"(92, 77)",-1
3,"(92, 78)",-1
3,"(92, 79)",-1
3,"(92, 80)",-1
3,"(92, 81)",-1
3,"(92, 83)",-1
3,"(92, 84)",-1
3,"(92, 85)",-1
3,"(92, 86)",-1
3,"(92, 87)",-1
3,"(92, 88)",-1
3,"(92, 90)",-1
3,"(92, 91)",-1
3,"(92, 94)",-1
3,"(92, 96)",-1
3,"(92, 97)",-1
3,"(92, 99)",-1
3,"(93, 0)",-1
3,"(93, 1)",-1
3,"(93, 2)",-1
3,"(93, 3)",-1
3,"(93, 5)",-1
3,"(93, 6)",-1
3,"(93, 7)",-1
3,"(93, 8)",-1
3,"(93, 11)",-1
3,"(93, 12)",-1
3,"(93, 13)",-1
3,"(93, 14)",-1
3,"(93, 15)",-1
3,"(93, 16)",-1
3,"(93, 17)",-1
3,"(93, 18)",-1
3,"(93, 19)",-1
3,"(93, 20)",-1
3,"(93, 21)",-1
3,"(93, 22)",-1
3,"(93, 23)",-1
3,"(93, 24)",-1
3,"(93, 25)",-1
3,"(93, 26)",-1
3,"(93, 28)",-1
3,"(93, 29)",-1
3,"(93, 30)",-1
3,"(93, 31)",-1
3,"(93, 32)",-1
3,"(93, 33)",-1
3,"(93, 34)",-1
3,"(93, 35)",-1
3,"(93, 36)",-1
3,"(93, 38)",-1
3,"(93, 39)",-1
3,"(93, 40)",-1
3,"(93, 41)",-1
3,"(93, 42)",-1
3,"(93, 44)",-1
3,"(93, 45)",-1
3,"(93, 46)",-1
3,"(93, 47)",-1
3,"(93, 48)",-1
3,"(93, 50)",-1
3,"(93, 51)",-1
3,"(93, 52)",-1
3,"(93, 54)",-1
3,"(93, 55)",-1
3,"(93, 56)",-1
3,"(93, 57)",-1
3,"(93, 58)",-1
3,"(93, 59)",-1
3,"(93, 60)",-1
3,"(93, 62)",-1
3,"(93, 63)",-1
3,"(93, 64)",-1
3,"(93, 65)",-1
3,"(93, 66)",-1
3,"(93, 67)",-1
3,"(93, 68)",-1
3,"(93, 69)",-1
3,"(93, 70)",-1
3,"(93, 71)",-1
3,"(93, 72)",-1
3,"(93, 73)",-1
3,"(93, 74)",-1
3,"(93, 75)",-1
3,"(93, 76)",-1
3,"(93, 77)",-1
3,"(93, 81)",-1
3,"(93, 84)",-1
3,"(93, 86)",-1
3,"(93, 89)",-1
3,"(93, 90)",-1
3,"(93, 91)",-1
3,"(93, 92)",-1
3,"(93, 93)",-1
3,"(93, 94)",-1
3,"(93, 95)",-1
3,"(93, 96)",-1
3,"(93, 97)",-1
3,"(93, 98)",-1
3,"(93, 99)",-1
3,"(94, 0)",-1
3,"(94, 2)",-1
3,"(94, 3)",-1
3,"(94, 4)",-1
3,"(94, 5)",-1
3,"(94, 6)",-1
3,"(94, 7)",-1
3,"(94, 8)",-1
3,"(94, 9)",-1
3,"(94, 11)",-1
3,"(94, 12)",-1
3,"(94, 16)",-1
3,"(94, 17)",-1
3,"(94, 18)",-1
3,"(94, 19)",-1
3,"(94, 20)",-1
3,"(94, 22)",-1
3,"(94, 24)",-1
3,"(94, 26)",-1
3,"(94, 27)",-1
3,"(94, 28)",-1
3,"(94, 29)",-1
3,"(94, 30)",-1
3,"(94, 31)",-1
